lajo	8.930054
nymy	15.315996
pykki	7.8228674
kupu	7.492474
jakke	10.996762
sahe	18.568504
syry	11.563855
kara	6.4997663
kinti	6.6926208
rule	12.523417
tysi	9.973797
hakku	6.1098022
hysty	10.301236
hale	8.184669
kokko	5.5651617
hilae	9.730784
paenoe	11.512199
toesti	10.593996
pome	14.418916
vumo	18.24463
vemae	20.893448
lubi	13.438107
tistae	11.063173
jupi	8.60171
jonu	17.213268
sodi	8.219805
kettoe	15.369238
tivo	11.470861
puna	5.4858413
rafe	20.232145
moetti	10.662626
nikkae	8.3087435
paeke	15.514636
vobi	23.905003
soeroe	28.904974
sofe	19.804638
nikki	5.7302814
lokke	7.4503903
moso	13.196948
huvu	8.371989
rytte	12.183778
nedo	20.434908
mytty	10.699075
mone	6.229643
pogu	25.94759
poesti	9.54975
jylae	14.003921
soeke	15.474149
pily	11.617006
loehi	13.023635
hoeni	17.639725
lyhoe	13.057328
tava	5.799109
loenae	19.842169
soeky	15.468837
nose	15.205331
kutto	7.079515
tyhi	11.0337715
rydae	12.890144
jyke	19.287394
justo	7.8160424
katta	5.839677
luda	17.020071
noehae	21.289768
kesta	6.591822
mara	10.645396
roka	11.042167
rato	12.122024
kaerae	9.145037
mepu	13.710773
regu	20.072119
noelae	16.07734
nivo	9.465745
nemoe	42.22214
mosa	13.115232
vomo	21.010199
pafe	26.95129
kosu	12.414845
hoentae	8.422073
joki	10.38283
vado	12.469024
jafi	23.872334
loki	7.106844
sido	9.794542
haetae	7.9823937
hypoe	20.256979
sopi	7.379346
sevi	10.136882
pili	8.296165
jakku	8.293937
manto	7.399498
naetae	13.101991
lusi	9.086003
munto	7.4912634
suka	9.505113
time	12.129717
lyle	25.257553
moestoe	11.101846
liso	9.90732
lilu	12.954329
tabi	16.843878
nuvu	8.774234
veke	11.241979
koege	54.906456
saetoe	13.599937
raettoe	7.8554873
lejae	11.989622
rapi	12.217016
jonti	13.371816
pitta	7.116872
testae	7.7470546
tipe	21.076002
haro	10.570111
pymi	20.9273
pepy	11.206533
kype	27.866526
kusi	7.452995
sittae	12.246462
pikoe	26.455303
sino	7.4730854
vasu	11.07157
nija	13.9300375
veso	7.7931604
koki	8.30312
saju	8.376649
pugi	23.259209
soerae	24.89054
rety	13.553649
vaedae	14.199687
pibu	21.512278
vaekke	9.9659
tyrae	9.406285
taenti	11.086309
mohi	12.291583
lave	10.706791
sedo	13.597221
rusta	7.3946657
lafu	17.571222
luhe	10.524043
hoedy	20.623085
tysti	8.124054
lato	11.192852
hyry	10.602784
jopo	18.597298
naene	16.07891
natto	9.067937
pestoe	10.794092
pafa	29.300951
losi	8.173234
vupi	14.631507
lykkae	10.990168
mely	11.206045
poesoe	14.672701
maekke	15.231712
pyti	13.852519
taebe	27.36127
vymoe	68.22101
tedu	20.372562
mugu	29.68133
heku	13.97415
maehy	14.619452
heku	13.97415
sada	10.486781
kuhe	9.371428
nokke	8.06883
suvi	6.7870283
vanu	15.748275
hego	18.470787
laekoe	12.254626
kybi	33.713787
nutte	10.505184
hoestoe	10.030567
kahi	9.75521
lega	15.477724
rostu	9.757752
sile	8.281416
rinu	18.668684
nebu	25.570127
ketty	13.198858
jaefe	30.471764
jonta	9.337543
koju	9.406767
seti	9.036352
vokki	8.959804
hynty	9.325055
lenta	6.3754044
nype	26.683298
hulo	8.898314
kekkae	8.944726
vesty	7.8326244
jade	19.542091
vaetoe	10.008711
nota	9.890633
panta	6.0821066
luba	17.259914
misa	14.372235
tagu	29.687578
laesoe	17.77395
tubi	14.75004
mesae	11.418238
page	22.738184
testa	6.757789
rufo	25.719315
paege	52.87183
haepy	11.365254
myntae	8.229656
kaenae	9.489754
roti	8.769932
hale	8.184669
tibo	16.88931
nuno	9.884098
lefa	32.146683
naevi	14.79822
ribe	20.476372
tivo	11.470861
koemae	15.09856
toekke	14.038636
teha	10.467333
pentoe	9.363094
pivi	8.631242
jyme	25.070793
movu	14.774571
venoe	16.977968
nykae	11.831626
hestu	9.209869
naepoe	15.037187
lunto	8.280296
nadi	10.995813
lustu	9.884762
nese	11.49451
hedy	17.365236
nofi	25.51802
punte	8.118011
vanto	7.827328
hujo	9.988477
mehoe	11.892425
kusto	7.214055
nuba	21.11861
ripa	8.319962
kaeri	9.088792
symy	14.734167
sekko	6.408087
puti	6.9048014
vedu	10.698036
rabo	18.115507
heja	18.537275
noku	8.583283
litty	12.954566
josto	8.951871
suke	7.4686646
ryni	13.5940895
sano	7.850127
jonto	10.521246
tosti	7.521797
mesa	13.187245
hogo	17.394245
kybi	33.713787
kykke	12.103328
tugi	15.445303
laepi	11.781198
jabo	20.565931
syhe	17.307447
ruku	6.7521925
lehu	9.414694
lofa	28.755383
luhe	10.524043
maety	11.651543
hikku	7.2111197
rihu	12.3365755
suso	12.872795
tabe	28.338171
tuhe	9.294903
lyjy	33.2482
huvi	6.664051
nura	11.377655
rine	18.272352
nystoe	7.476937
simy	15.531917
nosu	11.57719
lirae	17.092813
jaevi	18.034748
pistae	7.9886327
laefi	21.847702
mettae	5.311148
reve	14.149192
sapa	7.28357
kukki	5.606835
sope	11.299545
togu	28.927704
maevi	20.727621
lohi	8.561298
jyntae	13.233327
podu	14.0442705
vaehy	7.079309
sepy	15.517811
komu	9.32257
popi	8.343894
hyke	15.277266
pofa	42.455845
hilae	9.730784
niroe	28.616354
ronti	9.84939
lukke	6.734287
lehu	9.414694
soevi	14.631221
pele	7.4390965
saga	16.66343
syly	10.307381
nihoe	32.89359
pajo	9.715047
voda	20.200619
renty	9.235424
saeni	9.996441
tida	13.746163
vunto	10.364374
roki	10.076108
jaekoe	14.576772
tiroe	18.707024
nife	39.490295
mypae	14.768915
haeli	7.2882104
keste	7.7594714
vila	7.791383
junu	9.833789
miku	12.466078
veroe	19.484058
tupe	10.883463
pifa	26.399826
timy	14.291179
tynty	9.8435
vuva	9.821059
jodi	12.983493
roepae	12.99032
kentoe	7.972766
tyjae	10.190632
jysi	19.495295
poeme	23.31882
jyvae	12.20135
loku	6.739727
suttu	9.569322
jolu	14.680759
pepa	9.200704
tanu	10.78386
hati	6.5343766
jaepi	23.57525
vefu	33.388767
vuvo	13.903629
saeki	10.043355
noekky	13.892509
vaeve	16.465265
tafa	17.713482
kuku	6.753452
nolo	10.775921
tegu	29.3691
pisoe	14.945173
hekkoe	13.6002035
roka	11.042167
vijo	18.414118
labo	15.451281
selu	6.708656
kesto	6.5142603
lika	7.4489875
jovo	14.150349
lafo	17.865059
juma	11.766216
lykky	10.040448
rife	32.299194
kiki	12.467912
sivu	6.4875154
mihe	17.64885
maeki	17.063244
laese	16.722507
topa	10.408182
volu	15.423073
rege	24.946106
pytoe	12.887155
rykke	12.4301405
toety	16.650347
nintae	9.579466
miro	15.592027
koesi	19.86913
vale	7.475981
mefo	24.739046
ritoe	23.513903
vimoe	32.53667
noettoe	14.285435
koetti	7.6141405
voba	27.695236
rabo	18.115507
tyttae	9.012586
raepy	10.1467085
jokko	7.4280744
ridae	15.46766
huntu	8.086999
kavo	10.537526
netu	11.6662035
toentae	8.800579
soekkoe	11.852374
hika	12.49037
maette	12.455053
sudo	14.138239
ridae	15.46766
rero	13.272109
rare	21.841545
kiko	10.392028
laejy	26.028938
mufa	28.42332
kepy	14.6554785
moesi	26.988102
viky	12.436122
lusti	8.369531
soja	10.112998
vema	15.569586
vygi	26.510128
puntu	6.9072685
mykki	8.01111
nynoe	11.637098
juhu	10.780704
koedi	19.573328
huna	9.189394
paehy	12.335116
soetoe	25.52278
heso	12.99286
poeste	10.662438
nynty	9.109994
kiry	16.499054
soerae	24.89054
jago	26.836796
hodi	10.885809
laefe	34.60323
kery	10.152987
rykke	12.4301405
jugo	28.916477
kuvu	7.6256695
lesi	7.5094156
para	7.4918814
kode	10.464408
titta	10.215537
saenty	8.471261
vukku	10.238586
jytae	15.829894
mube	35.541477
noste	8.366522
koehe	22.125805
jaebe	22.7775
roekkoe	10.017623
naevi	14.79822
lura	13.331703
koente	8.050574
mamu	11.034819
nivu	9.578863
nitta	8.938776
koejy	51.038864
vefa	39.456783
sine	6.882371
naegi	37.594257
rabe	14.2717905
raekae	9.88534
raha	6.9541645
hiro	14.623786
mohi	12.291583
laede	13.267961
numo	15.287584
kehoe	13.105414
poli	6.9363174
tejae	18.47409
maesti	7.909014
hikke	9.63226
toto	10.569257
toesti	10.593996
hami	12.110492
kime	15.1515045
vihi	8.355646
lavu	7.7874007
rette	8.15093
sija	5.7455993
raesi	8.544112
mulu	10.370531
noelae	16.07734
naeky	9.652281
lunti	8.297183
nipe	18.476208
mumo	21.445417
raetae	8.324266
runte	8.178091
nofo	26.80929
hihu	16.414316
kyty	9.415006
koestae	13.199963
maely	19.817505
jymi	27.348501
pefa	38.299763
vitto	6.804582
lipo	11.273604
soebi	32.363144
lile	13.669589
popa	9.496098
mymi	32.635197
munte	9.920659
pesu	6.422951
tysti	8.124054
vile	9.006197
jaety	13.593526
vide	9.023435
testi	5.2500234
pepy	11.206533
paeme	26.065975
metoe	12.71134
vimi	9.96189
kegi	18.708267
misty	17.27624
loto	10.044708
sune	8.8657465
tati	12.5253315
roesae	17.399057
sety	11.23165
pela	8.116643
haedi	17.061308
soefi	59.29004
vapo	8.866341
naetti	8.647316
lerae	12.782382
tife	23.514435
roene	18.906826
hoesty	14.31809
togi	19.830345
monti	8.177178
nestae	9.470521
kola	9.132142
jajo	12.672432
noesi	20.891525
joma	15.752578
hagu	29.110744
vira	7.1542926
raefi	23.199516
sora	9.053813
vapu	8.817454
heloe	11.248531
pyhy	11.307695
pode	12.035125
pystoe	6.440449
rapa	8.609185
synty	6.364381
koeke	15.997158
sire	10.957701
nehi	15.845519
laekky	8.144192
sube	25.85565
sumu	10.724774
hude	15.143725
tipu	11.82521
taelae	9.8589525
mettu	6.9228535
kikku	6.42376
kife	30.022032
kirae	15.184449
justu	9.555499
sekka	7.2542033
puri	8.064431
pintoe	12.715414
jujo	13.512698
maette	12.455053
vabi	18.280552
soru	10.205145
vigi	25.083593
hoepe	37.362774
hoehae	15.874197
mare	12.128425
nuntu	8.128131
miti	10.1264925
tettu	9.217239
natti	7.5608835
tido	13.614841
paehae	11.588604
rysoe	23.232422
mevy	28.456545
suntu	7.4200616
jupo	16.49875
higo	20.35196
hanto	7.2773237
soenti	10.383602
vofo	41.898148
putti	6.689469
pevo	17.313461
tujo	14.066528
reni	10.018031
pipoe	23.232151
vofe	39.86957
lybi	18.735996
tejy	37.08563
lajo	8.930054
voke	13.293939
taele	15.2115965
raevi	17.164795
veroe	19.484058
sesi	7.5498147
kaku	10.691386
ribe	20.476372
johi	11.567716
salu	9.239718
nytae	9.449559
tala	8.349876
hintoe	17.031956
hihy	22.653246
posti	5.0289207
ketoe	15.256754
moekae	17.97118
javo	11.85134
sujo	10.768902
vante	8.166683
soekkoe	11.852374
litte	9.467668
hyjae	11.535575
roeste	9.471485
moesti	15.402906
hafo	18.936934
mekke	8.984335
sujo	10.768902
nido	13.547902
kiro	11.876503
redu	15.750655
vute	16.84963
paevy	17.946236
hoenti	8.365811
vohe	17.260063
puja	12.157219
kama	11.4479885
naenoe	12.245037
tely	10.743364
tutto	6.48858
huju	8.554157
poeste	10.662438
pity	12.458415
rovu	13.356859
vuba	24.399267
nisu	11.024991
poekkoe	12.352113
pistu	6.0614347
loeky	10.816861
tuto	10.828504
jofa	51.132477
kipae	13.473977
hutti	7.1636057
hino	11.409165
povo	12.427885
vuki	13.295225
tofe	37.542595
moro	8.995682
kopu	8.994352
merae	8.054216
nati	10.43917
rero	13.272109
naettoe	9.187813
likki	5.4283037
saemy	15.292929
vipu	11.211561
laesty	11.962862
kage	49.406235
kama	11.4479885
kifu	18.613152
kyni	11.661945
sore	9.978702
jufi	23.999548
tytae	12.124434
maebi	35.660114
pida	11.424563
syti	13.843106
jope	13.609461
nettoe	15.644191
ruso	14.368127
soemy	20.736233
tuta	10.514787
hebe	27.040787
poestoe	9.275721
paedy	16.26477
sybi	22.146889
rivae	14.681904
mesti	5.377677
kegu	27.221174
hiry	18.037441
rigu	25.463171
remu	13.555594
hudo	24.083555
ruba	19.636148
moke	14.157466
mitta	7.3003545
maepe	53.110855
nyhoe	12.5933695
haka	8.940547
kino	10.226788
lila	9.167105
puge	36.06931
lite	13.048005
ruro	13.662258
sugo	16.426264
sysy	14.239078
niso	12.612928
toedae	18.218542
petti	4.7814503
taehi	14.337237
rehae	14.65639
mittae	8.888287
rygi	21.659052
hava	7.118012
muke	10.869921
kasti	4.3751163
tekae	10.552341
rudi	8.338728
pinta	4.042413
negu	23.1746
loda	14.353873
nikku	6.117266
luku	5.9380946
lyhae	11.35575
kaese	13.7534075
laehy	7.197508
pokku	7.247224
moesae	24.766542
rimoe	24.94639
vome	18.785524
kasto	5.6409373
mepoe	31.872911
leta	14.940556
kaekkae	8.405544
vyroe	32.274155
jukku	7.261293
sure	10.174438
neke	11.916257
polo	8.590541
toehy	14.382779
nofa	34.4725
nuju	15.179085
nevo	12.449199
juso	17.965706
lodi	9.287784
poda	13.494768
myste	10.4187565
kekka	7.1660185
sidu	8.859553
nehi	15.845519
repe	18.296232
matti	4.5635643
koemi	19.936949
tuhu	9.733627
lukke	6.734287
vikko	5.185422
tota	12.102959
vaeve	16.465265
jova	10.099529
mini	7.898426
meni	8.189155
kega	18.548185
pymi	20.9273
vudu	18.666899
sipoe	21.06171
juvo	12.15766
mype	35.32489
kenoe	18.688435
moenti	9.236578
lana	9.32433
tistu	8.590082
hojo	13.422657
naene	16.07891
mada	10.321939
vobe	32.096413
vuttu	11.147304
honta	6.830364
sytte	11.727282
noenty	13.187632
roehy	12.930766
nekae	13.945946
madi	8.536045
jykkae	11.244448
hive	10.115979
pitti	5.164279
vedy	13.040065
tipo	12.48526
hukku	5.758121
rotta	6.5685525
roenti	8.080929
kykkae	9.105914
pikkoe	13.173453
vysoe	21.075449
pokke	10.22996
jumu	12.6264105
vystoe	9.409192
rynoe	19.604736
tiroe	18.707024
sisty	14.384014
lada	11.897087
mime	15.345376
lety	10.7078705
honta	6.830364
nejo	22.550322
jyre	15.337864
peju	11.794204
lipae	11.222533
taete	14.513512
roto	11.636149
semi	13.399386
mega	20.505196
hytte	14.98243
vykky	12.813737
kaente	8.335452
viva	11.319343
pyhi	13.39312
mynti	9.440779
poerae	8.88391
jaemy	20.232788
jafe	39.470226
moeme	36.35589
sytte	11.727282
kume	9.967666
rane	11.569219
koemoe	30.216637
maju	10.500745
ryvi	16.906876
jofo	40.73545
kalu	9.147658
vonto	12.809953
mege	36.199776
lesty	10.175337
tave	15.448993
veka	10.654545
hero	9.9440975
tonto	8.080575
hade	12.534921
rohe	15.336393
rasto	6.1811333
salo	7.119616
jafa	28.961933
vuva	9.821059
sikko	5.2403045
veku	8.329761
haettae	7.071384
pubu	16.704205
kefu	29.012535
hupu	7.8112845
runtu	8.34092
rihi	12.577277
jukka	6.575605
nekkae	11.423771
paeky	12.195088
retae	14.164542
histy	16.740694
seka	10.963077
pitti	5.164279
vila	7.791383
tadi	8.993593
nuni	7.2436194
kego	14.515232
loru	11.770195
viga	13.569322
saeki	10.043355
paedae	13.569338
safi	13.435746
suvu	8.203238
tige	34.329956
simoe	23.81498
hohi	11.783034
koestae	13.199963
noepe	31.045109
haeti	12.74852
mifo	26.906706
nutto	8.518567
talo	6.4986444
tipi	10.732289
toeny	14.131917
restoe	13.073056
rabu	17.025265
nani	13.114685
rente	9.239977
nunu	9.695654
sati	10.11512
pobe	32.47676
soeky	15.468837
hyri	10.375042
vunti	8.814657
pobo	17.041498
memu	15.679643
rijo	13.663144
nila	12.247849
lytae	13.036891
jomi	17.030405
jysoe	36.18011
nunti	7.2878933
miru	12.723966
koente	8.050574
lilu	12.954329
vuhu	13.980978
hyste	13.121109
nesty	11.171454
huta	12.139183
rysy	14.623912
loenti	10.559605
repae	10.605914
noso	13.007831
poepe	29.069214
lyvae	10.146564
rupe	12.000684
jokka	7.4387984
noenti	8.895162
libe	22.866844
moefi	47.78618
vafa	26.674545
kyhy	14.423413
jyhoe	14.435606
nunto	7.0226855
sedi	6.8365536
hakki	6.8320208
susi	8.149631
toedy	24.144417
pafi	19.01582
muki	9.699858
kyge	56.02368
roete	15.086023
vola	11.378621
reru	15.656053
kaeki	16.114893
nypoe	25.86613
synae	6.40647
jajo	12.672432
vaetoe	10.008711
memy	22.845875
meda	14.525932
kopa	9.191241
hiky	18.256657
jota	12.569361
nyky	9.107659
kinae	11.460299
vigi	25.083593
mibo	21.747349
pifa	26.399826
neku	9.226506
roro	16.65249
vynoe	27.697515
paedae	13.569338
tiba	16.535614
soekky	12.109875
motto	6.4980116
potte	8.392274
setty	12.332085
noelae	16.07734
kittu	9.493173
jyvi	23.416965
myli	14.54103
peja	13.664216
kivo	10.404825
hali	10.770724
tisy	16.479382
hoenoe	12.993108
laestae	12.947097
